0,Sentiment
si trata va detras cada candidato claudia tendria obrador obrador mas carrera politica juntos,2
arreglo dif ayudo busqueda debani dime claudia amlo presentado ayudado algun feminicidio neta callate rato ponte investigar q quedas bn ridicula,1
wey digo q super buenos verga claudia amlo peores pregunte dime echo similar deja usar emojis risa q cringe,1
apoyo estudiantes apoyo ninos discapacidad apoyo madres solteras aumento salario minimo historico reduccion sueldos politicos construccion plantas coquizadoras,5
parecer van vs cosas realizadas gobierno si comparamos obrador vs samuel mariana,4
inteligentes oportunidad ganar gane morena cuba esten llorando investiguen constitucion quiere implementar morena miedo,4
todas xochitl claudia,1
ay bb morena morimod,1
anular voto darle ventaja morena,1
vez votar salvar pais morena maynez oportunidad pelea trata propuestas tristemente trata sacar morena ser pais comunista,4
pues escuchado propuestas claudia tipo solo titere luego sandra cuevas partido informate amiga porfis,2
jajaja q maynez mas preparado claudia doctora hecho gano premio nobel cualquiera asi mas preparada claudia,4
doctora doctorado carreras siquiera sabes definicion doctor a aparte claudia carreras doctorado mejor lic,3
mas escuchado hablar problematicas dar soluciones comparandolo claudia solo repite cosas personal interesan,2
disculp pro deberias escuchar propuestas claudia ella estudios si llega dios quiera si va vr avance tecnologico cientifico continuacion proyectos seguimiento apoyos etc,4
presidente actual mas q resulto claudia dudo q siga camino amlo es bueno,4
digo mismo claudia da miedo tema feminicidio,2
claudia favorecio gentrificacion ciudad,1
claudia puede prometer practicamente va ganar maynez puede prometer tendra cumplir,2
serio dijo claudia escuchaste disculpa link pls,1
nmms opcion mas viable menos peor claudia pues puede seguir cambio t apenas levantando pais inversion extranjera directa calidad vida,4
amo fin dices nadie quiere decir,4
ridiculeces xochitl claudia evitando responder preguntas hacen endioso mc quiero presidencia,1
xochilt falsifico tesis maynez siempre gustado dinero claudia mejor preparada doy consejo votar ella enserio mejor,2
pues cada quien solamente piensa claudia mas mejor preparada,4
mm creo preguntaron diferenciaba amlo solo supo responder ser mujer,2
propuestas pocos saben gatos blackrock mismo ideal nacionalista amlo osea entreguistas recursos extranjeros,1
claudia totalmente,4
amlo hace practicamente mismo jajaja,4
diferencia maynes entro inicios presidencia si mitad claudia chochil pudieron hacer independiente si hacen,2
si no maynez resultado samuel dejo gobernatura tiempo tambien habia echo hizo claudia xochitl campana adelantada,2
unica partido morena quiere tener unanimidad mexico estan diciendo voten masivamente morena,1
pregunta vas votar morena,1
wey apoya claudia vaya acuerdo intereses ejemplo salida inconstitucional arturo zavala amparo etc,1
oportunidad ganar voto util xochitl podemos sacar anos si gana morena jamas volveremos votar apoderan propiedad privada dinero mexicanos todo,4
imaginate lamentamos samlo gobierne nl,2
gracias amlo desaparecen desaparecidos disque ningun feminicidio queda impune disque tumban arboles construir mamadas viva amlo,4
copias varias morena xd,2
digo pesimo buscar partes camara diputados modificar cp madres algo constitucion haria puedan hacer gusten,2
titulos mas presidentes vamos jajaja mal peor propuestas mismas siempre nuevas propuestas buscando otratando tapar kagadero va dejando andres manuel,2
claro siempre pasa pues tmbn cuelgan milagritos logros andres manuel si hecho chingo ah hecho madr,2
maynes spotify claudia presidenta xochitl memes,3
si votas claudia quedas salud medicamentos agua dictatura,1
claudia doctorados,4
claudia solo doctorado ingenieria ambiental maestria ingenieria energia xochitl admitio acabo carrera punto,3
gente mayor espero refieras claudia xochitl,3
gente mayor experiencia claudia gracias cayo metro escuela dice servicio salud bueno basandose encuesta claro votemos claudia,4
modernizo sistema transporte metrobus impulso programa mi beca empezar seguridad capitalin s a traves estrategia seguridad basada cuatro ejes llevo cabo declaratoria alerta violencia mujeres con sheinbaum crearon tres hospitales solo ves publican noticias amarillistas vez investigues mas fondo,4
le voy claudia,4
tu mama creia unica votar claudia anos,1
pinche claudia peor,1
si realmente investigaste darias cuenta xochitl claudia historial peor maynez olvidate linea metro,2
buenos apoyos economicos amlo tal servicio salud gratuito quito ahora estudios salud pagan,2
wey pais si jodido jaja vente enseno amlo si hecho cosas buenas tambien hecho cgdas famosisimo solo facilitado inseguridad,2
prefieres seguir morena dice todo pais caos ahi sigues debemos cambiar maynez opcion,2
mejor claudia diciendo trabajan van bien fomentando olgazaneria dios investiguen,2
mismo claudia xochitl,4
jajaja misma gente q quiere ir claudia,4
pues dado conocer propuestas interesantes mejor opcion xochitl morena,3
si ahora toca elegir menos peor q seria claudia,3
claudia seria mismo maydez la verdad,3
ofender claudia nadie si votamos claudia estariamos votando crimen organizado rc tr f,1
claudia quiere cerrar basilica porq religion,1
deberia ser ilegal opinan cosas estupidas claudia amlo morena actual gobierno hecho muchas cosas pueblo personas necesitan decir tan,1
claudia tremendo titere domina amlo hecho mexico solo,1
entiendo dicen tres iguales segun opcion menos mal ira claudia carrera politica,2
claudia mejor perdon desilusionarte literalmente peor opcion quiere quitar oposicion eliminar reformas contribuyen democracia,1
vv morena pri partido claudia pri asi q mismo,1
lit ninguno convence presidente regresen amlo,2
exacto clau evade imaginatela mananera va evadir ah hace amlo copiona salio,2
pelea quiere hacer ver real personalidad claudia mira capitulo brozo xochitl,2
claudia convence mas hecho hospitales puso internet gratuito casi toda cdmx propuso clinica apoyo personas trans hizo cablebus linea checa historial,4
entendamos votar ya pais peligro democracia peligro desgraciadamente solo dos xochitl claudia democracia dictadura,4
vez votar salvar pais morena maynez oportunidad pelea,3
xochitl maynez dice verdad claudia asi,2
mejor claudia amlo,4
ponte buscar verdaderamente hecho morena nnms wey amlo,2
ponte buscar toda bola monstruos estan entrando morena vas dar cuenta morena,2
creo menos peor claudia,2
por informate tu cambiado morena,1
recuerdas echeverria amlo parecido ambito populismo,2
sabes macroeconomia amigo amlo ver tendencia bajista dollar,2
no menos peor claudia segun menos peor,2
votar maynez practicamente votar morena,2
morena si mismo digo,2
maynez playlist claudia presidente xochitl memes,4
si claudia q tumbe trenes evada pueblo tumbe escuelas contamine agua q esposo robe impuestos bequitas faltan,1
bueno estan dlv vrdd claudia mas experiencia mejor tener xochitl maynez sandra cuevas,2
estan dlv claudia peor opcion puedas elegir,1
propuestas mejores demas va quitar cosas dificiles propuestas mejores los demas dicen propuestas malas asi mejor claudia,1
digo propuesta claudia peores,1
puedo votar mil veces quede xochitl quede claudia,2
claudia comunista va llevar pais ser cuba,1
hablando experiencia sabes claudia encargada cdmx paso metro lit miles muertos causa negligencia,1
mejores claudia si son claudia quiere hundir llevarnos socialismo,1
dije apoyo maynez diciendo claudia peor opcion presidente maduro fidel castro implementando comunismo pais,1
explico manzanas comunismo caramelos proyectos claudia,1
segun inteligente amlo xd,2
amlo juro iba tumbar arbol,2
mejor claudia,1
amlo saco santito decir protegido covid abrazo mama capo mexico,1
beca aun va aunque gane claudia vv,2
morena mexico va convertir venezuela,1
ninguno buena opcion mi top mas menos qlr seria asi xochitl claudia maynez maynez claudia,2
claudia destruyo iglesias solo renovo verse mal encima senor trabajador pidio favor claudia simplemente ignoro final damos cuenta realmente,1
opino q mejor quedarnos morena hizo mas partidos anteriores,2
aja va pasar cualquiera sabes si xochitl va cumplir si claudia va cumplir votar menos alguien buenas propuestas,2
claudia amlo,4
sabes problemas ac apoyar ac z adores acciones hablan mas propuestas,2
maynez mala opcion estrategia votar xochitl si ganara claudia echenle coco estimados,2
claudia tambien sabe si cumpla hablar cualquiera,2
tambien hizo ruido respecto gentrificacion amlo empezo deportar,2
honor claudia hoy,4
dijeron amlo aqui comentando red social libertad expresion maximo esplendor,4
razon pt inicio partido socialista asi crees debe color rojo amarillo el morena izquierda usan mayoria paises socialistas,4
mexico dictadura pri regimen dictadura morena partido mas libre apoyando lgbtq,4
opciones tenemos claudia aviso linea metro cdmx mal ignoro sabemos termino xochitl regresar prian,2
opcion decente candidatas unas mediocres practicamente votar menos peor reflejado menos peor morena,3
vas creer q peor morena dicen cara q quieren tener decisiones completas pura gente partido divagan respuestas debate contestar q,2
vamos claudia millones mexicanos tigo,4
lopes obrador,1
ver claudia bailara ballet,1
xochitl quiere dar entender claudia privilegios ninas,3
jajaja sigue sonando ahora toca morena ochenta anos vamos claudia sheibaum mas abrimos ojos pocos estan cerrados ojos vamos,4
universal osea universo buena propuesta ahora entiendo morena,5
si cumprieron anos morena si iso mas prian plan,3
plan cero votos morena,1
claudia morena economia mejor viva transformacion,5
morena arriba amlo cuarta transformacion adelante claudia reconstruir mexico mejor,5
claudia supuesto voto,2
vamos claudia california,4
viva amlo viva mexico honor obrador,5
bamos claudia voto,4
cien morena,5
sra claudia presidenta unidos mexicanos,5
plan vamos voto masivo claudia,4
claudia voto morena,5
voto claudia,4
arriba morena,5
mejor presidente mexico claudia,5
arriva claudia presidente vamos,5
claudia presidenta,5
exacto hablas hizo expresidentes anteriores partidos representan si ganas mismo va pasa va pasar mexicanos estan despiertos gracias amlo,5
dra claudia morena plan,4
arriba claudia,5
voy claudia,4
millon morena,4
voto masivo claudia presidenta,4
bamos morena arrba claudia plan,4
muchas promesas dice van hacer vamos claudia,3
supe pagaban pesos participar debias negar ser simpatizante morena,2
compa claudista divide votos,2
gerardo probablemente va ir morena libre decidir mas identifiques,3
morena esperanza fidel castro maduro,1
dije vote quiera ver morena fidel castro maduro,1
digo porfavor saquemos morena pais mexico necesita,1
piensan morena va quitar ayudas mentira constitucion ley,1
voy prian bueno morena quiere tener monopolio control prohibido tmb,1
pues andas hocicona diciendo morena amenaza,1
nota importa aqui sigues dando preferencia morena,2
ahora puede opinar chairos enojan piensan van prian estan iguales morena,2
puede modificar morena si obtiene mayoria senadores diputados manipular nulo posibilidad puede verdad,2
puede votar imposible prian gane xdddd seguiran siendo mayoria senado morena si ganase prian solo seria disparo pies nunca ser votados,2
ver mucho gente presionada votar morena miedo quiten apoyos,3
igual claudia veo llorando no voy prian morena,3
claudia sheinbaum hija madre mexicana nacida mexico,5
gracias morena ley querrian quitar,5
gracias diputados senadores morena pt,5
estan constitucion gracias morena,5
gracias morena aunque prian voto jeje,5
ley mando morena partido accion nacional voto camara diputados marko cortes dijo loret si ganan votos clase media acaban planes sociales,2
dificilmente puede alcanzar xochitl claudia alcanza broma,3
ayer llevo acabo simulacro universitario mas universidades pais participaron estudiantes claudia arraso,5
curiosamente claudia puntera encuestas mayor numero seguidores aqui pensarias simpatizantes tampoco usan redes,3
cayendo sesgo redes sociales bb ejemplo si sigues contenido morena si si van salir video hablando dicho partido asi funciona algoritmo,3
informara maynes iba entrar candidatura llamaron casa saber si iba xochitl claudia,3
nah maynez logra xochitl claudia decide,3
pues eso si maynez declina esperan vaya prian puedan ganar morena verdad parece maynez va segundo,3
creo gano mainez claudia,3
asi hija dueno reforma amiga claudia,4
p recuerdo encuesta publicada milenio hace anos decian encuestados querian amlo poder,4
elncandidato mas fuerte vs morena debes votar claudia pesima cdmx,2
voto secreto voy claudia,4
llama atencion encuestas dan casi puntos diferencia claudia suena ilogico,3
llama democracia claudia presidenta va ganando mexicanos decidimos plan,4
si quitan casa puedes amparar modificaron la ley amparo ningun ciudadano puede defenderse acto gobierno amlo,1
ley pensiones afores adultos mayores difuntos inactivos pasan manos amlo familiares,1
ley prision preventiva amlo puede meter prision automaticamente acusado requerir juicio,1
